id,title_original,title_romanized,title_gloss_en,title_gloss_type,author_id,author_en,author_fa,year_persian,reprint_status,reprint_number,notes_fa,notes_en,source_appendix
OPW_0560,پتش خوآرگر ۳‏ : بر بنیادهای هستی‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬,Patesh Khuārgar 3: Bar Bonyādhā-ye Hasti,Patesh Khwargar 3: Upon the Foundations of Existence,ai_literal_gloss,IA_0006,Arman Arian,آرمان آرین,1396,no,NA,,,Appendix D
OPW_0561,پایان جهان پهلوان: رستم و شغاد,Pāyān-e Jahān Pahlavān: Rostam va Sheghād,The End of the Champion of the World: Rostam and Shaghad,ai_literal_gloss,IA_0006,Arman Arian,آرمان آرین,1394,no,NA,اقتباس از شاهنامه,Adapted from the Shahnameh.,Appendix D
OPW_0562,پ‍ارس‍ی‍ان‌ و م‍ن‌ «راز ک‍وه‌ پ‍رن‍ده‌» (رستم دستان),Pārsiyān va Man: Rāz-e Kuh-e Parandeh (Rostam Dastān),Persians and I: The Secret of Bird Mountain (Rostam the Hero),ai_literal_gloss,IA_0006,Arman Arian,آرمان آرین,1383,yes,7,,,Appendix D
OPW_0563,پ‍ارس‍ی‍ان‌ و م‍ن‌,Pārsiyān va Man,Persians and I,official_translation,IA_0006,Arman Arian,آرمان آرین,1385,yes,15,جلد اول و سوم این کتاب در سال‌های ۱۳۸۴-۱۳۹۸ تجدید چاپ شده است.,Volumes 1 and 3 of this set were reprinted between 2005 and 2019 (1384 to 1398).,Appendix D
OPW_0564,پادشاه رزم و بزم,Pādshāh-e Razm o Bazm,King of War and Feast,ai_literal_gloss,IA_0006,Arman Arian,آرمان آرین,1393,no,NA,اقتباس از شاهنامه,Adapted from the Shahnameh.,Appendix D
OPW_0565,بوف کر و چند داستان دیگر,Buf-e Kar va Chand Dāstān-e Digar,The Deaf Owl and Several Other Stories,ai_literal_gloss,IA_0006,Arman Arian,آرمان آرین,1397,no,NA,,,Appendix D
OPW_0566,افسون‌نامه,Afsun-Nāmeh,Book of Enchantments,ai_literal_gloss,IA_0006,Arman Arian,آرمان آرین,1390,no,NA,,,Appendix D
OPW_0567,اشوزدنگهه,Ashuzadangeh,Ashuzadangeh,ai_literal_gloss,IA_0006,Arman Arian,آرمان آرین,1393,yes,7,,,Appendix D
OPW_0568,از هاماوران تا آسمان,Az Hāmāvarān tā Āsemān,From Hamavaran to the Sky,ai_literal_gloss,IA_0006,Arman Arian,آرمان آرین,1391,no,NA,اقتباس از شاهنامه,Adapted from the Shahnameh.,Appendix D
OPW_0569,از ژرفای تاریکی,Az Zharfā-ye Tāriki,From the Depths of Darkness,ai_literal_gloss,IA_0006,Arman Arian,آرمان آرین,1399,no,NA,,,Appendix D
OPW_0570,از آتش تا کین سیاوش,Az Ātash tā Kin-e Siyāvash,From Fire to the Vengeance of Siyavash,ai_literal_gloss,IA_0006,Arman Arian,آرمان آرین,1393,no,NA,اقتباس از شاهنامه,Adapted from the Shahnameh.,Appendix D
OPW_0571,آینده کهن: روایت شب واپسین,Āyandeh-ye Kohan: Revāyat-e Shab-e Vāpasin,Ancient Future: Tale of the Final Night,ai_literal_gloss,IA_0006,Arman Arian,آرمان آرین,1392,no,NA,,,Appendix D
OPW_0572,آغاز داستان‌ها,Āghāz-e Dāstān-hā,The Beginning of Stories,ai_literal_gloss,IA_0006,Arman Arian,آرمان آرین,1393,no,NA,اقتباس از شاهنامه,Adapted from the Shahnameh.,Appendix D
OPW_0573,آخرین سردار,Ākharin Sardār,The Last Commander,ai_literal_gloss,IA_0006,Arman Arian,آرمان آرین,1394,no,NA,اقتباس از شاهنامه,Adapted from the Shahnameh.,Appendix D
OPW_0574,‏ تصویر یک روح‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬,Tasvir-e Yek Ruh,Portrait of a Spirit,ai_literal_gloss,IA_0006,Arman Arian,آرمان آرین,1395,no,NA,,,Appendix D
OPW_0575,‏آینده‌ کهن: روایت شب دوم‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬,Āyandeh-ye Kohan: Revāyat-e Shab-e Dovom,Ancient Future: Tale of the Second Night,ai_literal_gloss,IA_0006,Arman Arian,آرمان آرین,1392,no,NA,,,Appendix D
OPW_0576,مجموعه درستکار‏‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬,Majmu'eh-ye Dorostkār,The Dorostkar Collection,ai_literal_gloss,IA_0006,Arman Arian,آرمان آرین,1390,no,NA,,,Appendix D
OPW_0577,بلیناس جادوگر,Belinās-e Jādugar,Belinas the Wizard,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1377,yes,3,,,Appendix D
OPW_0578,اف‍س‍ان‍ه‌ ش‍ی‍ر س‍پ‍ی‍دی‍ال,Afsāneh-ye Shir-e Sepidyāl,Legend of the White-Maned Lion,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1377,yes,3,,,Appendix D
OPW_0579,مهمانی گرگ‌ها,Mehmāni-ye Gorg-hā,The Wolves' Feast,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1386,no,NA,,,Appendix D
OPW_0580,س‍ت‍اره‌ای‌ ب‍ه‌ ن‍ام‌ غ‍ول‌,Setāreh-i be Nām-e Ghul,A Star Called Giant,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1377,yes,2,,,Appendix D
OPW_0581,رق‍ص‌ ش‍ی‍ران‌,Raghs-e Shirān,Dance of the Lions,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1381,yes,3,,,Appendix D
OPW_0582,ح‍م‍اس‍ه‌ ب‍ی‍داری‌,Hamāseh-ye Bidāri,Epic of Awakening,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1380,yes,3,,,Appendix D
OPW_0583,س‍رزم‍ی‍ن‌ رازه‍ا,Sarzamin-e Rāzhā,Land of Secrets,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1381,yes,3,,,Appendix D
OPW_0584,ت‍اس‍ارا اس‍ب‌ ب‍ال‍دار,Tāsārā Asb-e Bāldār,Tasara the Winged Horse,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1372,yes,5,,,Appendix D
OPW_0585,ق‍ل‍ع‍ه‌ طل‍س‍م‌ ش‍ده‌,Ghal'eh-ye Telesm Shodeh,The Enchanted Castle,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1376,no,NA,,,Appendix D
OPW_0586,گ‍لاب‍ت‍ون‌، ه‍ف‍ت‌ ک‍چ‍ل‍ون,"Golābetun, Haft Kachalun",Golabetun and the Seven Bald Ones,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1376,no,NA,,,Appendix D
OPW_0587,شهر گربه‌ها,Shahr-e Gorbeh-hā,City of Cats,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1386,no,NA,,,Appendix D
OPW_0588,گ‍گ‍وری‌ه‍ا و م‍گ‍وری‌ه‍ا,Gagurihā va Magurihā,The Gaguris and the Maguris,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1380,no,NA,,,Appendix D
OPW_0589,ن‍ن‍ه‌ان‍س‍ی‌ س‍ت‍اره‌ ب‍ود,Naneh Ansi Setāreh Bud,Granny Ansi Was a Star,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1380,yes,2,,,Appendix D
OPW_0590,دای‍ن‍اس‍وره‍ا ن‍م‍ی‌ت‍رس‍ن‍د,Dāynāsorhā Nemitarsand,Dinosaurs Are Not Afraid,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1380,yes,2,,,Appendix D
OPW_0591,آرزوه‍ای‌ آرزو,Ārezuhā-ye Ārezu,Arezu's Wishes,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1380,yes,2,,,Appendix D
OPW_0592,پ‍ه‍ل‍وان‌پ‍ن‍ب‍ه‌ و ن‍ن‍ه‌پ‍ن‍ب‍ه,Pahlevān-Panbeh va Naneh-Panbeh,Cotton Hero and Granny Cotton,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1380,no,NA,,,Appendix D
OPW_0593,آرزوی‌ پ‍ی‍ران,Ārezu-ye Pirān,Piran's Wish,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1381,no,NA,,,Appendix D
OPW_0594,ب‍زب‍زی‌ و درخ‍ت‌ آس‍وری,Bozbozi va Derakht-e Āsuri,Little Goat and the Assyrian Tree,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1382,no,NA,,,Appendix D
OPW_0595,ب‍ای‍د ب‍ه‌ ف‍ک‍ر ف‍رش‍ت‍ه‌ ب‍ود,Bāyad be Fekr-e Fereshteh Bud,One Must Think of the Angel,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1381,no,NA,,,Appendix D
OPW_0596,آواز آب‍اد,Āvāz-e Ābād,Abad's Song,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1381,no,NA,,,Appendix D
OPW_0597,م‍ن‌ رن‍گ‍ه‍ای‌ زی‍ب‍ا را دوس‍ت‌ دارم,Man Ranghā-ye Zibā rā Dust Dāram,I Love Beautiful Colors,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1381,no,NA,,,Appendix D
OPW_0598,ح‍م‍اس‍ه‌ی‌ س‍ی‍اوش,Hamāseh-ye Siyāvash,The Epic of Siyavash,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1381,no,NA,اقتباس از شاهنامه,Adapted from the Shahnameh.,Appendix D
OPW_0599,ن‍م‍ک‍ی‌ و ن‍م‍ک‍دون,Namaki va Namakdun,Namaki and the Saltcellar,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1382,no,NA,,,Appendix D
OPW_0600,س‍ری‌ ک‍ه‌ ب‍ی‌ ک‍لاه‌ م‍ان‍د,Sari ke Bi Kolāh Mānd,The Head That Was Left Without a Hat,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1382,no,NA,,,Appendix D
OPW_0601,لان‍ه‌ گ‍ن‍ج‍ش‍ک‌ ک‍وچ‍ول‍و,Lāneh-ye Gonjeshk-e Kuchulu,The Little Sparrow's Nest,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1384,yes,5,,,Appendix D
OPW_0602,ش‍ان‍ه‌ س‍ح‍رآم‍ی‍ز,Shāneh-ye Sehrāmiz,The Magical Comb,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1374,yes,3,,,Appendix D
OPW_0603,س‍رزم‍ی‍ن‌ چ‍ه‍ار ف‍ص‍ل,Sarzamin-e Chahār Fasl,The Land of Four Seasons,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1369,yes,4,,,Appendix D
OPW_0604,م‍ل‍وچ‍ک‌ دای‍ره‌زن‌,Maluchak-e Dāyereh-Zan,Maluchak the Tambourine Player,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1379,no,NA,,,Appendix D
OPW_0605,م‍ل‍وچ‍ک‌ اش‍ی‌ م‍ش‍ی,Maluchak-e Ashi-Mashi,Maluchak Ashi-Mashi,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1378,no,NA,,,Appendix D
OPW_0606,م‍ل‍وچ‍ک‌ و خ‍واب‌ ش‍ی‍ری‍ن,Maluchak va Khāb-e Shirin,Maluchak and the Sweet Dream,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1378,no,NA,,,Appendix D
OPW_0607,م‍ل‍وچ‍ک‌ و لان‍ه‌اش,Maluchak va Lāneh-ash,Maluchak and Its Nest,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1379,no,NA,,,Appendix D
OPW_0608,هزاران هزار,Hezārān Hezār,Thousands upon Thousands,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1386,no,NA,,,Appendix D
OPW_0609,گم‌گمک و ماهوارک,Gomgomak va Māhvārak,Gomgomak and Little Moon,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1386,no,NA,,,Appendix D
OPW_0610,ماهواره سیاه,Māhvāreh-ye Siyāh,The Black Satellite,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1386,no,NA,,,Appendix D
OPW_0611,آخرین پروانه‌ها,Ākharin Parvāneh-hā,The Last Butterflies,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1385,no,NA,,,Appendix D
OPW_0612,روبان سفید,Rubān-e Sefid,The White Ribbon,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1385,no,NA,,,Appendix D
OPW_0613,آواز,Āvāz,Song,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1393,no,NA,,,Appendix D
OPW_0614,دخ‍ت‍ری‌ ک‍ه‌ م‍ت‍ول‍د م‍ی‌ش‍ود,Dokhtari ke Motavalled Mishavad,The Girl Who Is Being Born,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1380,no,NA,,,Appendix D
OPW_0615,ق‍ص‍ه‌ی‌ اژده‍ا و پ‍ه‍ل‍وان‌ م‍ل‍ک‌,Ghesseh-ye Ezhdehā va Pahlevān-e Malek,The Tale of the Dragon and Hero Malek,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1380,yes,2,,,Appendix D
OPW_0616,س‍ت‍اره‌ ک‍وچ‍ول‍وی‌ م‍ن,Setāreh-ye Kuchulu-ye Man,My Little Star,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1381,no,NA,,,Appendix D
OPW_0617,آت‍اس‍ای‌,Ātāsāy,Atasay,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1382,yes,2,,,Appendix D
OPW_0618,آن‍اه‍ی‍د,Anāhid,Anahid,official_translation,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1384,no,NA,,,Appendix D
OPW_0619,ج‍ی‍غ‌ ج‍ادوی‍ی,Jigh-e Jādoyi,The Magical Scream,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1386,no,NA,,,Appendix D
OPW_0620,رزان‍ه‌ و م‍ی‍ش‍ک‌,Razāneh va Mishk,Razaneh and Mishk,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1383,no,NA,,,Appendix D
OPW_0621,آدم برفی و آدم آهنی,Ādam Barfi va Ādam Āhani,The Snowman and the Iron Man,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1396,no,NA,,,Appendix D
OPW_0622,آدم برفی و روسری,Ādam Barfi va Rusari,The Snowman and the Headscarf,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1396,no,NA,,,Appendix D
OPW_0623,آدم برفی و بچه‌ها,Ādam Barfi va Bacheh-hā,The Snowman and the Children,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1396,no,NA,,,Appendix D
OPW_0624,آدم برفی و توپ,Ādam Barfi va Tup,The Snowman and the Ball,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1396,no,NA,,,Appendix D
OPW_0625,نیم‌وجبی,Nim-Vajabi,Thumb-Sized One,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1387,yes,3,,,Appendix D
OPW_0626,فیل‌کوچولو,Fil Kuchulu,Little Elephant,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1393,no,NA,,,Appendix D
OPW_0627,هیچکسی که کسی نبود,Hichkasi ke Kasi Nabud,Nobody Who Was Nobody,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1393,no,NA,,,Appendix D
OPW_0628,گرگ‌ها گریه نمی‌کنند,Gorg-hā Geryeh Nemikonand,Wolves Don't Cry,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1389,yes,4,,,Appendix D
OPW_0629,بهارانه,Bahārāneh,Spring Song,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1397,no,NA,,,Appendix D
OPW_0630,آدم برفی و گرگ سیاه,Ādam Barfi va Gorg-e Siyāh,The Snowman and the Black Wolf,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1396,no,NA,,,Appendix D
OPW_0631,خانم جان این‌جوری,Khānom Jān Injuri,"Dear Lady, Like This",ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1399,no,NA,,,Appendix D
OPW_0632,ماه پیشونی,Māh Pishuni,Moon-Forehead,official_translation,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1392,no,NA,,,Appendix D
OPW_0633,اژدهای گل آفتابگردان,Ezhdehā-ye Gol-e Āftābgardān,The Sunflower Dragon,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1394,no,NA,,,Appendix D
OPW_0634,ماه و ستاره,Māh va Setāreh,The Moon and the Star,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1394,no,NA,,,Appendix D
OPW_0635,اژدها پادشاه چشمه,Ezhdehā Pādshāh-e Cheshmeh,"The Dragon, King of the Spring",ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1397,no,NA,,,Appendix D
OPW_0636,اژدها گول نمی‌خورد,Ezhdehā Gul Nemikhorad,The Dragon Is Not Fooled,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1397,no,NA,,,Appendix D
OPW_0637,لبخند اژدها,Labkhand-e Ezhdehā,The Dragon's Smile,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1397,no,NA,,,Appendix D
OPW_0638,اژدها در عروسی,Ezhdehā dar Arusi,The Dragon at the Wedding,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1397,no,NA,,,Appendix D
OPW_0639,شهری که گم شد,Shahri ke Gom Shod,The City That Was Lost,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1388,no,NA,,,Appendix D
OPW_0640,کوچه‌ی موش‌ها,Kucheh-ye Mush-hā,The Alley of Mice,ai_literal_gloss,IA_0022,Mohammadreza Yousefi,محمدرضا یوسفی,1389,yes,3,,,Appendix D
OPW_0641,مه‌آلود,Meh-Ālud,Misty,ai_literal_gloss,IA_0005,Alista Aghaei,اَلیستا آقایی,1397,no,NA,,,Appendix D
OPW_0642,دختر آن سوی آینه,Dokhtar-e Ān Suy-e Āyeneh,The Girl Beyond the Mirror,ai_literal_gloss,IA_0005,Alista Aghaei,اَلیستا آقایی,1399,no,NA,,,Appendix D
OPW_0643,مردمک‌های قرمز,Mardomak-hā-ye Ghermez,The Red Pupils,ai_literal_gloss,IA_0015,Jeyran Mahtabi,جیران ماهتابی,1396,yes,2,,,Appendix D
OPW_0644,نبرد خدایان,Nabard-e Khodāyān,Battle of the Gods,ai_literal_gloss,IA_0025,Morteza Rezaei,مرتضی رضایی,1396,yes,2,جلد اول این کتاب در سال های ۱۳۹۶-۱۳۹۸ تجدید چاپ شده است. جلد دوم این کتاب در سال ۱۳۹۹ تجدید چاپ شده است. ج.۱.فرستاده اهریمن.- ج.۲ . بامداد تاریک.- ج.۳. مرگ خدایان.- ج.۴. افسانه مار,Volume 1 was reprinted between 2017 and 2019 (1396 to 1398). Volume 2 was reprinted in 2020 (1399). Vol. 1: The Demon’s Messenger. Vol. 2: Dark Dawn. Vol. 3: Death of the Gods. Vol. 4: The Legend of the Serpent.,Appendix D
OPW_0645,زمین و زمان,Zamin o Zamān,Earth and Time,ai_literal_gloss,IA_0007,Benyamin Maleki,بنیامین ملکی,1396,yes,2,این کتاب در سال ۱۳۹۸ تجدید چاپ شده است.,This book was reprinted in 2019 (1398).,Appendix D
OPW_0646,طغیان: پوچی شرزه‌ها,Toghyān: Puchi-ye Sharzeh-hā,Rebellion: The Emptiness of the Ferocious Ones,ai_literal_gloss,IA_0007,Benyamin Maleki,بنیامین ملکی,1394,yes,3,,,Appendix D
OPW_0647,ضمیر,Zamir,Conscience / Inner Self,ai_literal_gloss,IA_0007,Benyamin Maleki,بنیامین ملکی,1399,no,NA,,,Appendix D
OPW_0648,پنج‌گانه پادشاهی جهان,Panjgāneh-ye Pādshāhi-ye Jahān,The World Kingdom Pentology,ai_literal_gloss,IA_0028,Nima Kohandani,نیما کهندانی,1394,yes,8,جلد اول تا چهارم این کتاب در سال‌های ۱۳۹۵- ۱۳۹۹ تجدید چاپ شده است. ج.۱. خیزش خاک‏.- ج.۲. نفرین بیوا‬.- ج.۳. طوفان مرگ.- ج.۴. رقص آتش,Volumes 1 to 4 were reprinted between 2016 and 2020 (1395 to 1399). Vol. 1: Rise of the Earth. Vol. 2: Widow’s Curse. Vol. 3: Storm of Death. Vol. 4: Dance of Fire.,Appendix D
OPW_0649,پیشتازان و اربابان مرگ,Pishtāzān va Arbābān-e Marg,The Pioneers and the Lords of Death,ai_literal_gloss,IA_0028,Nima Kohandani,نیما کهندانی,1389,yes,3,ج. ۱. طلوع تاریکی‬‏.- ج.۲. هفت‬.- ج.۳. رستاخیز تاریکی‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬ ‏ج.۲ (چاپ اول: زمستان ۱۳۹۲).‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬ ‏ج.۳ (چاپ اول: ۱۳۹۳).‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬,Vol. 1: Dawn of Darkness. Vol. 2: Seven. Vol. 3: Resurrection of Darkness. Vol. 2 first edition: Winter 2014 (1392). Vol. 3 first edition: 2014/2015 (1393).,Appendix D
OPW_0650,مخمصه,Makhmaseh,Predicament,ai_literal_gloss,IA_0028,Nima Kohandani,نیما کهندانی,1398,no,NA,,,Appendix D
OPW_0651,مرزهای درهم شکسته,Marzhā-ye Darham Shekasteh,Shattered Borders,ai_literal_gloss,IA_0028,Nima Kohandani,نیما کهندانی,1394,yes,2,,,Appendix D
OPW_0652,وسوسه,Vasvaseh,Temptation,ai_literal_gloss,IA_0028,Nima Kohandani,نیما کهندانی,1397,no,NA,,,Appendix D
OPW_0653,خورشید نفرین شده,Khorshid-e Nefrin Shodeh,The Cursed Sun,ai_literal_gloss,IA_0039,Zahra Afshar Ziba,زهرا افشار زیبا,1397,no,NA,ج.۱. طلوع خورشید.- ج.۲. غروب خورشید.- ج.۳. فریاد خورشید,Vol. 1: Sunrise. Vol. 2: Sunset. Vol. 3: Cry of the Sun.,Appendix D
OPW_0654,سقوط شوالیه,Soghut-e Shovāliyeh,Fall of the Knight,ai_literal_gloss,IA_0010,Farhang Nazaridoust,فرهنگ نظری دوست,1397,no,NA,,,Appendix D
OPW_0655,ارتش شش گله,Artesh-e Shesh Galeh,The Army of Six Herds,ai_literal_gloss,IA_0035,Setareh Roshan,ستاره روشن,1396,no,NA,ج.۱. شبدر شش پر.- ج.۲. نبرد دو ساحر,Vol. 1: The Six-Leaved Clover. Vol. 2: The Battle of Two Wizards.,Appendix D
OPW_0656,پریزاد,Parizād,Fairy-Born,ai_literal_gloss,IA_0003,Ahmadreza Salehi,احمدرضا صالحی,1388,no,NA,,,Appendix D
OPW_0657,زناهره,Zanāhereh,Zanahereh,ai_literal_gloss,IA_0003,Ahmadreza Salehi,احمدرضا صالحی,1389,no,NA,,,Appendix D
OPW_0658,میدگارد,Midgārd,Midgard,official_translation,IA_0003,Ahmadreza Salehi,احمدرضا صالحی,1392,no,NA,,,Appendix D
OPW_0659,رویا‌فروش,Royāforush,Dream Seller,ai_literal_gloss,IA_0031,Saeed Farzpour,سعید فرض‌پور,1398,no,NA,,,Appendix D
OPW_0660,دامنی پر از ستاره,Dāmani Por az Setāreh,A Skirt Full of Stars,ai_literal_gloss,IA_0021,Mohammadreza Shams,محمدرضا شمس,1377,no,NA,,,Appendix D
OPW_0661,افسانه‌های روباه,Afsāneh-hā-ye Rubāh,Fox Tales,ai_literal_gloss,IA_0021,Mohammadreza Shams,محمدرضا شمس,1386,yes,3,,,Appendix D
OPW_0662,خورشید مال کیه؟,Khorshid Māl-e Kiyeh?,Whose Is the Sun?,ai_literal_gloss,IA_0021,Mohammadreza Shams,محمدرضا شمس,1383,no,NA,,,Appendix D
OPW_0663,بادکنک و اسب آبی,Bādkonak va Asb-e Ābi,The Balloon and the Hippopotamus,ai_literal_gloss,IA_0021,Mohammadreza Shams,محمدرضا شمس,1385,yes,2,,,Appendix D
OPW_0664,ب‍ر ش‍ان‍ه‌ه‍ای‌ اب‍ر,Bar Shāneh-hā-ye Abr,Upon the Shoulders of Clouds,ai_literal_gloss,IA_0021,Mohammadreza Shams,محمدرضا شمس,1383,no,NA,,,Appendix D
OPW_0665,افسانه‌هایی از احمق‌ها,Afsāneh-hāyi az Ahmagh-hā,Tales of Fools,ai_literal_gloss,IA_0021,Mohammadreza Shams,محمدرضا شمس,1386,yes,5,,,Appendix D
OPW_0666,ق‍ص‍ه‌ ح‍س‍ی‍ن‌ ک‍ردش‍ب‍س‍ت‍ری‌,Ghesseh-ye Hossein Kord-e Shabestari,The Tale of Hossein Kord of Shabestar,official_translation,IA_0021,Mohammadreza Shams,محمدرضا شمس,1378,yes,3,,,Appendix D
OPW_0667,خ‍ان‍ه‌ ک‍رم‌ ک‍وچ‍ول‍و و دو داس‍ت‍ان‌ دی‍گ‍ر: م‍ش‍ک‍ل‌ ب‍زرگ‌ آق‍ا خ‍رگ‍وش‍ه‌ و خ‍ان‍م‌ خ‍رگ‍وش‍ه‌، ج‍ان‍ور ع‍ج‍ی‍ب‌,"Khāneh-ye Kerm-e Kuchulu va Do Dāstān-e Digar: Moshkel-e Bozorg-e Āghā Khargusheh va Khanum Khargusheh, Jānevare Ajib","Little Worm's House and Two Other Stories: Mr. and Mrs. Rabbit's Big Problem, and The Strange Creature",ai_literal_gloss,IA_0021,Mohammadreza Shams,محمدرضا شمس,1376,yes,2,,,Appendix D
OPW_0668,ب‍ه‍ار در ن‍ق‍اش‍ی‌ س‍ارا ک‍وچ‍ول‍و (م‍ج‍م‍وع‍ه‌ دو داس‍ت‍ان‌),Bahār dar Naghāshi-ye Sārā Kuchulu,Spring in Little Sara's Painting (A Collection of Two Stories),ai_literal_gloss,IA_0021,Mohammadreza Shams,محمدرضا شمس,1376,yes,2,,,Appendix D
