id,title_original,title_fa,title_romanized,title_gloss_en,title_gloss_type,author_id,author_en,author_fa,translator_id,translator_fa,translator_en,year_original,year_persian,reprint_status,reprint_number,notes_fa,notes_en,source_appendix
TRW_0339,The Complete Ghost Stories of Charles Dickens,هدیه شوم,Hediyeh-e Shum,The Ominous Gift,ai_literal_gloss,FA_0038,Charles Dickens,چارلز دیکنز,TR_0003,عباس کرمی‌فر,Abbas Karamifar,1982,1397,no,NA,"‏کتاب حاضر ترجمه بخشی از کتاب""The Complete Ghost Stories of Charles Dickens"" است.‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬","This book is a translation of part of ""The Complete Ghost Stories of Charles Dickens.""",Appendix C
TRW_0340,The Complete Ghost Stories of Charles Dickens,ارواح در اتاق عروس,Arvāh dar Otāgh-e Arus,Ghosts in the Bridal Room,ai_literal_gloss,FA_0038,Charles Dickens,چارلز دیکنز,TR_0003,عباس کرمی‌فر,Abbas Karamifar,1982,1397,no,NA,"‏کتاب حاضر ترجمه بخشی از کتاب""The Complete Ghost Stories of Charles Dickens"" است.‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬","This book is a translation of part of ""The Complete Ghost Stories of Charles Dickens.""",Appendix C
TRW_0341,The Complete Ghost Stories of Charles Dickens,یادداشت‌های یک دیوانه,Yāddāsht-hā-ye Yek Divāneh,Notes of a Madman,ai_literal_gloss,FA_0038,Charles Dickens,چارلز دیکنز,TR_0003,عباس کرمی‌فر,Abbas Karamifar,1982,1397,no,NA,,,Appendix C
TRW_0342,"The Legend of Sleepy Hollow, and Other Tales",ریپ ون وینکل و افسانه دره خفته,Rip Van Winkel va Afsāneh-ye Darreh-ye Khofteh,Rip Van Winkle and the Legend of Sleepy Hollow,ai_literal_gloss,FA_0327,Washington Irving,واشینگتن ایروینگ,TR_0002,ع‍ب‍اس‌ ق‍اس‍م‌زاده‌‌اق‍دم,Abbas Ghasemzadeh Aghdam,1820,1378,no,NA,,,Appendix C
TRW_0343,Frankestein‬,فرانکشتاین,Frānkeshtāin,Frankenstein,official_translation,FA_0209,Mary Shelley,مری شلی,TR_0237,ج‍ع‍ف‍ر م‍درس‌‌ص‍ادق‍ی‌,Jafar Modarres-Sadeghi,1823,1376,yes,2,,,Appendix C
TRW_0344,Around the World in Eighty Days,هشتاد روز دور دنیا,Hashtād Ruz Dor-e Donyā,Around the World in Eighty Days,official_translation,FA_0333,Jules Verne,ژول ورن,TR_0188,فروغی,Foroughi,1872,1277,yes,multiple,,,Appendix C
TRW_0345,The Voyages and Adventures of Captain Hatteras,شرح سفر کاپیتان اطراس به قطب شمال,Sharh-e Safar-e Kāpitān Atrās be Ghotb-e Shomāl,The Journey of Captain Hatteras to the North Pole,ai_literal_gloss,FA_0333,Jules Verne,ژول ورن,TR_0138,اعتمادالسلطنه (محمد حسن بن علی مراغه‌ای),Etemad al-Saltaneh (Mohammadhassan ibn Ali Maraghei),1864,1282,no,NA,,,Appendix C
TRW_0346,Twenty Thousand Leagues Under the Sea (Vingt Mille Lieues sous les mers),بیست هزار فرسنگ زیردریاها,Bist Hezār Farsang Zir-e Daryāhā,Twenty Thousand Leagues Under the Sea,official_translation,FA_0333,Jules Verne,ژول ورن,TR_0063,اردش‍ی‍ر ن‍ی‍ک‍پ‍ور,Ardeshir Nikpour,1870,1346,yes,multiple,,,Appendix C
TRW_0347,De la Terre la Lune‬,مسافرت به ماه,Mosāferat be Māh,Journey to the Moon,ai_literal_gloss,FA_0333,Jules Verne,ژول ورن,TR_0063,اردش‍ی‍ر ن‍ی‍ک‍پ‍ور,Ardeshir Nikpour,1865,1348,yes,2,,,Appendix C
TRW_0348,Mysterious Island,جزیره اسرارآمیز,Jazireh-ye Asrārāmiz,The Mysterious Island,official_translation,FA_0333,Jules Verne,ژول ورن,TR_0542,س‍پ‍ه‍ر ح‍اج‍ت‍ی,Sepehr Hajati,1961,1387,yes,2,,,Appendix C
TRW_0349,the Giant Raft: Eight Hundred Leagues on the Amazon,سفر به اعماق آمازون,Safar be A'māgh-e Āmāzon,Journey into the Depths of the Amazon,ai_literal_gloss,FA_0333,Jules Verne,ژول ورن,TR_0527,سلماز بهگام,Solmaz Behgam,1881,1395,no,NA,,,Appendix C
TRW_0350,Robur le Conquerant,فاتح آسمان‌ها,Fāteh-e Āsemān-hā,Conqueror of the Skies,ai_literal_gloss,FA_0333,Jules Verne,ژول ورن,TR_0190,ق‍دی‍ر گ‍ل‍ک‍اری‍ان‌,Ghadir Golkarian,1886,1371,yes,2,کتاب حاضر در سالهای مختلف توسط مترجمان و ناشران متفاوت منتشر شده است.,This book has been published in different years by different translators and publishers.,Appendix C
TRW_0351,The Sea Serpent: the Yarns of Jean Marie Cabidoulin,اژدهای دریائی,Ezhdehā-ye Daryāyi,The Sea Dragon,ai_literal_gloss,FA_0333,Jules Verne,ژول ورن,TR_0190,ق‍دی‍ر گ‍ل‍ک‍اری‍ان‌,Ghadir Golkarian,1901,1369,yes,8,,,Appendix C
TRW_0352,NA,شانس بزرگ,Shāns-e Bozorg,Great Fortune,ai_literal_gloss,FA_0333,Jules Verne,ژول ورن,TR_0086,آذر رض‍ائ‍ی‌,Azar Rezaei,1886,1354,no,NA,,,Appendix C
TRW_0353,Cinq Semaines en Ballon,سیاحت در جو هوا,Siyāhat dar Javv-e Havā,Travel in the Atmosphere,ai_literal_gloss,FA_0333,Jules Verne,ژول ورن,TR_0292,محمود طرزی,Mahmoud Tarzi,1863,1331,yes,multiple,چاپ سربی,Letterpress edition.,Appendix C
TRW_0354,NA,جهانگرد گم‌شده,Jahāngard-e Gomshodeh,The Lost Traveler,ai_literal_gloss,FA_0333,Jules Verne,ژول ورن,TR_0339,م‍س‍ی‍ح‌ م‍ی‍رب‍اب‍ائ‍ی,Masih Mirbabaei,NA,NA,no,NA,,,Appendix C
TRW_0355,The Steam House,خانه متحرک,Khāneh-ye Motaharrek,The Moving House,ai_literal_gloss,FA_0333,Jules Verne,ژول ورن,TR_0134,عنایت,Enayat,1880,1362,yes,multiple,,,Appendix C
TRW_0356,La Jangada,جنگل‌های تاریک آمازون,Jangalhā-ye Tārik-e Āmāzon,The Dark Jungles of the Amazon,ai_literal_gloss,FA_0333,Jules Verne,ژول ورن,TR_0135,ع‍ن‍ای‍ت‌ ال‍ل‍ه‌ ش‍ک‍ی‍ب‍اپ‍ور,Enayatollah Shakibapour,1881,1361,yes,6,,,Appendix C
TRW_0357,Michael Strogoff,میشل استروگف,Mishel Estrogoff,Michael Strogoff,official_translation,FA_0333,Jules Verne,ژول ورن,TR_0234,ای‍رج‌ ح‍ی‍دری‌,Iraj Heydari,1956,1363,yes,multiple,,,Appendix C
TRW_0358,The Adventures of Three Englishmen and Three Russians in South Africa,سرگذشت سه روسی و سه انگلیسی,Sargozasht-e Se Rusi va Se Engilisi,The Adventures of Three Russians and Three Englishmen,ai_literal_gloss,FA_0333,Jules Verne,ژول ورن,TR_0226,حسین نورصادقی,Hossein Noorsadeghi,1872,1337,yes,multiple,,,Appendix C
TRW_0359,Voyage au Center de la Terre,سفر به مرکز زمین,Safar be Markaz-e Zamin,Journey to the Center of the Earth,official_translation,FA_0333,Jules Verne,ژول ورن,TR_0238,ج‍ل‍ی‍ل‌ ده‍م‍ش‍گ‍ی‌,Jalil Dahmoshgi,1864,1375,yes,multiple,,,Appendix C
TRW_0360,Le Chancellor‬,کشتی‌شکستگان,Kashti-Shekastegān,The Shipwrecked,ai_literal_gloss,FA_0333,Jules Verne,ژول ورن,TR_0246,ژان‌ ق‍ری‍ب‌,Jean Gharib,1875,1365,yes,4,,,Appendix C
TRW_0361,L'Invasion de la Mer,هجوم دریا,Hojum-e Daryā,The Invasion of the Sea,official_translation,FA_0333,Jules Verne,ژول ورن,TR_0313,م‍ج‍ی‍د ری‍اح‍ی‌,Majid Riyahi,1905,1375,yes,3,,,Appendix C
TRW_0362,Caraban le Tetu,کارابان لجباز,Kārābān-e Lajbāz,Caraban the Stubborn,official_translation,FA_0333,Jules Verne,ژول ورن,TR_0266,ک‍ی‍وم‍رث‌ پ‍ارس‍ای‌,Kiyumars Parsay,1883-1884,1376,no,NA,,,Appendix C
TRW_0363,NA,جزیره اسپنسر,Jazireh-ye Espenser,Spencer Island,ai_literal_gloss,FA_0333,Jules Verne,ژول ورن,TR_0177,ف‍اطم‍ه‌ ن‍ق‍اش‌,Fatemeh Naghash,NA,1375,no,NA,,,Appendix C
TRW_0364,Un Capitaine de Quinze Ans,ناخدای پانزده ساله,Nākhodā-ye Pānzdah Sāleh,A Fifteen-Year-Old Captain,official_translation,FA_0333,Jules Verne,ژول ورن,TR_0567,ش‍ه‍لا ع‍ل‍وی‌,Shahla Alavi,1878,1376,yes,2,,,Appendix C
TRW_0365,L'île Mystérieuse,جزیره پنهان,Jazireh-ye Penhān,The Hidden Island,ai_literal_gloss,FA_0333,Jules Verne,ژول ورن,TR_0292,محمود طرزی,Mahmoud Tarzi,1875,1292,yes,multiple,,,Appendix C
TRW_0366,Captan Grant's Children,فرزندان کاپیتان گرانت,Farzandān-e Kāpitān Grant,Captain Grant's Children,official_translation,FA_0333,Jules Verne,ژول ورن,TR_0244,ج‍واد م‍ح‍ب‍ی‌,Javad Mohebbi,1867,1347,yes,3,,,Appendix C
TRW_0367,Pinocchio,پینوکیو,Pinokio,Pinocchio,official_translation,FA_0031,Carlo Collodi,ک‍ارل‍و ک‍ول‍ودی,TR_0185,ف‍ری‍دون‌ ک‍ار,Fereydoun Kar,1883,1348,yes,multiple,,,Appendix C
TRW_0368,Nussknacker und Mausekonig,فندق‌شکن و شاه موشان,Fandoq-Shekan va Shāh-e Mushān,The Nutcracker and the King of Mice,official_translation,FA_0334,Ernest Theodor Amadeus Hoffmann,ارنست تئودور آمادئوس هوفمن,TR_0039; TR_0026,ع‍ل‍ی‍رض‍ا ح‍ی‍دری‌; ع‍ل‍ی‌ ب‍اق‍رزاده‌,Alireza Heydari; Ali Bagherzadeh,1816,1373,yes,2,,,Appendix C
TRW_0369,The Compelet Fairy Tales of Hans Christian Andrson,۱۱۰ قصه از هانس کریستین آندرسن,110 Ghesseh az Hāns Kiristian Anderson,110 Tales by Hans Christian Andersen,ai_literal_gloss,FA_0116,Hans Christian Andersen,هانس کریستین اندرسون,TR_0398; TR_0460,محمدرضا شمس; پریسا همایون‌روز,Mohammadreza Shams; Parisa Homayounrooz,1835,1388,yes,3,مجموعه داستان کوتاه,Collection of short stories.,Appendix C
TRW_0370,The Compelet Fairy Tales of Hans Christian Andrson,مجموعه 52 قصه از هانس کریستین اندرسون,Majmu'eh-ye 52 Ghesseh az Hāns Kiristian Anderson,Collection of 52 Tales by Hans Christian Andersen,ai_literal_gloss,FA_0116,Hans Christian Andersen,هانس کریستین اندرسون,TR_0248,کامبیز هادی‌پور,Kambiz Hadipour,1835,1391,yes,8,بخشی از کتاب اصلی,Part of the original book.,Appendix C
TRW_0371,The Compelet Fairy Tales of Hans Christian Andrson,۴۴ قصه از هانس کریستین آندرسن,44 Ghesseh az Hāns Kiristian Anderson,44 Tales by Hans Christian Andersen,ai_literal_gloss,FA_0116,Hans Christian Andersen,هانس کریستین اندرسون,TR_0398,محمدرضا شمس,Mohammadreza Shams,1835,1380,yes,13,بخشی از کتاب اصلی,Part of the original book.,Appendix C
TRW_0372,The Compelet Fairy Tales of Hans Christian Andrson,۵۳ داستان از هانس کریستین اندرسون,53 Dāstān az Hāns Kiristian Anderson,53 Stories by Hans Christian Andersen,ai_literal_gloss,FA_0116,Hans Christian Andersen,هانس کریستین اندرسون,TR_0249; TR_0607,کاملیا داوودی; سودابه مرادنیا,Kamelia Davoudi; Soudabeh Moradnia,1835,1397,no,NA,بخشی از کتاب اصلی,Part of the original book.,Appendix C
TRW_0373,Tales of Hans Christian Andersen‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬‬,5 داستان شگفت‌انگیز از هانسکریستین اندرسن,5 Dāstān-e Shegeft-Angiz az Hāns Kiristian Anderson,Five Wonderful Stories by Hans Christian Andersen,ai_literal_gloss,FA_0116,Hans Christian Andersen,هانس کریستین اندرسون,TR_0007,افسانه شفیعی,Afsaneh Shafiei,1835,1390,no,NA,,,Appendix C
TRW_0374,Hans Christian Andersen's Fairy Tales,66 قصه از هانس کریستین آندرسن,66 Ghesseh az Hāns Kiristian Anderson,66 Tales by Hans Christian Andersen,ai_literal_gloss,FA_0116,Hans Christian Andersen,هانس کریستین اندرسون,TR_0460,پریسا همایون‌روز,Parisa Homayounrooz,1835,1388,yes,8,,,Appendix C
TRW_0375,The Compelet Fairy Tales of Hans Christian Andrson,آدم برفی و ۳۲ داستان دیگر,Ādam Barfi va 32 Dāstān-e Digar,The Snowman and 32 Other Stories,ai_literal_gloss,FA_0116,Hans Christian Andersen,هانس کریستین اندرسون,TR_0241,جمشید نوایی,Jamshid Navaei,1835,1389,yes,6,,,Appendix C
TRW_0376,Hans Christian Andersen's Fairy Tales,افسانه‌های پریان,Afsāneh-hā-ye Pariyān,Fairy Tales,ai_literal_gloss,FA_0116,Hans Christian Andersen,هانس کریستین اندرسون,TR_0500,رضا موسوی,Reza Mousavi,1835,1374,yes,3,,,Appendix C
TRW_0377,Hans Christian Andersen's Fairy Tales,داستان‌های دلپذیر,Dāstān-hā-ye Delpazir,Delightful Stories,ai_literal_gloss,FA_0116,Hans Christian Andersen,هانس کریستین اندرسون,TR_0063,اردش‍ی‍ر ن‍ی‍ک‍پ‍ور,Ardeshir Nikpour,1835,1337,yes,7,,,Appendix C
TRW_0378,Hans Christian Andersen's Fairy Tales,افسانه‌هایی زیبا از هانسکریستین اندرسن,Afsāneh-hāyi Zibā az Hāns Kiristian Anderson,Beautiful Fairy Tales by Hans Christian Andersen,ai_literal_gloss,FA_0116,Hans Christian Andersen,هانس کریستین اندرسون,TR_0585,شیرین سلیمانی,Shirin Soleimani,1835,1390,no,NA,,,Appendix C
TRW_0379,Nightingale,بلبل,Bolbol,The Nightingale,official_translation,FA_0116,Hans Christian Andersen,هانس کریستین اندرسون,TR_0011,احمدعلی قنبری,Ahmadali Ghanbari,1843,1389,yes,multiple,,,Appendix C
TRW_0380,NA,پسر کودن,Pesar-e Kodan,The Foolish Boy,ai_literal_gloss,FA_0116,Hans Christian Andersen,هانس کریستین اندرسون,TR_0011,احمدعلی قنبری,Ahmadali Ghanbari,NA,1389,no,NA,,,Appendix C
TRW_0381,NA,امپراطور و بلبل,Emperātur va Bolbol,The Emperor and the Nightingale,ai_literal_gloss,FA_0116,Hans Christian Andersen,هانس کریستین اندرسون,TR_0068,آرزو منصوری,Arezou Mansouri,NA,1390,no,NA,,,Appendix C
TRW_0382,L'usignolo Dell'imperatore Della Cina,بلبل امپراطور چین,Bolbol Emperātur-e Chin,The Emperor of China's Nightingale,ai_literal_gloss,FA_0116,Hans Christian Andersen,هانس کریستین اندرسون,TR_0193,غلامرضا امامی,Gholamreza Emami,NA,1399,no,NA,,,Appendix C
TRW_0383,Hans Christian Andersen's Fairy Tales,بلبل و پنج داستان دیگر,Bolbol va Panj Dāstān-e Digar,The Nightingale and Five Other Stories,ai_literal_gloss,FA_0116,Hans Christian Andersen,هانس کریستین اندرسون,TR_0445,نیکو سرخوش,Niku Sarkhosh,1835,1375,no,NA,,,Appendix C
TRW_0384,Thumbelina,بندانگشتی,Bandāngoshti,Thumbelina,official_translation,FA_0116,Hans Christian Andersen,هانس کریستین اندرسون,TR_0515,سعید رازقی,Saeed Razeghi,1994,1375,yes,7,,,Appendix C
TRW_0385,Hans Christian Andersen's Fairy Tales,صندوق پرنده,Sandoq-e Parandeh,The Flying Trunk,ai_literal_gloss,FA_0116,Hans Christian Andersen,هانس کریستین اندرسون,TR_0507,رویا گیلانی,Roya Gilani,1835,1373,yes,2,ک‍ت‍اب‌ ح‍اض‍ر ش‍ام‍ل‌ ت‍ع‍دادی‌ از داس‍ت‍ان‍ه‍ای‌ م‍ج‍م‍وع‍ه Anderson's Fairy  tales‬ است.,"This book contains a selection of stories from ""Andersen's Fairy Tales.""",Appendix C
TRW_0386,The Ugly Duckling,جوجه اردک زشت (و دو قصه دیگر),Jujeh Ordak-e Zesht (va Do Ghesseh-ye Digar),The Ugly Duckling (and Two Other Stories),ai_literal_gloss,FA_0116,Hans Christian Andersen,هانس کریستین اندرسون,TR_0513,سعید بهروزی,Saeed Behrouzi,1843,1375,yes,14,,,Appendix C
TRW_0387,Little Match Girl,دختر کبریت‌فروش,Dokhtar-e Kebrit-Forush,The Little Match Girl,official_translation,FA_0116,Hans Christian Andersen,هانس کریستین اندرسون,TR_0222,حسین امیری,Hossein Amiri,1845,1376,yes,7,,,Appendix C
TRW_0388,NA,قصه‌های دلنشین,Ghesseh-hā-ye Delneshin,Charming Tales,ai_literal_gloss,FA_0116,Hans Christian Andersen,هانس کریستین اندرسون,TR_0374,م‍ی‍ت‍را م‍ی‍رش‍ک‍ار‌س‍ی‍اه‍ک‍ل‌,Mitra Mirshekar Siahkal,NA,1376,no,NA,,,Appendix C
TRW_0389,The Steadfast Tin Soldier,سرباز حلبی,Sarbāz-e Halabi,The Tin Soldier,ai_literal_gloss,FA_0116,Hans Christian Andersen,هانس کریستین اندرسون,TR_0306,مهتاب ماهانی,Mahtab Mahani,1838,1378,yes,multiple,,,Appendix C
TRW_0390,The Princess and the Pea,شاهزاده خانم زیبا و دانه لوبیا,Shāhzādeh Khānom-e Zibā va Dāneh-ye Lubiā,The Beautiful Princess and the Pea,ai_literal_gloss,FA_0116,Hans Christian Andersen,هانس کریستین اندرسون,TR_0462,پریسا مهجور,Parisa Mahjour,1835,1381,yes,2,,,Appendix C
TRW_0391,The Little Mermaid,پری دریایی کوچک و چند قصه دیگر,Pari-ye Daryāyi-ye Kuchak va Chand Ghesseh-ye Digar,The Little Mermaid and Several Other Stories,ai_literal_gloss,FA_0116,Hans Christian Andersen,هانس کریستین اندرسون,TR_0014,احمد کسایی‌پور,Ahmad Kasaeipour,1837,1381,yes,4,,,Appendix C
TRW_0392,Hans Andersen's Fairy Tales a Selection Oxford University Press,قصه‌های آفتاب و چند قصه دیگر,Ghesseh-hā-ye Āftāb va Chand Ghesseh-ye Digar,The Sun Stories and Several Other Tales,ai_literal_gloss,FA_0116,Hans Christian Andersen,هانس کریستین اندرسون,TR_0014,احمد کسایی‌پور,Ahmad Kasaeipour,1998,1392,no,NA,,,Appendix C
TRW_0393,The Wild Swans,قوهای وحشی,Ghuhā-ye Vahshi,The Wild Swans,official_translation,FA_0116,Hans Christian Andersen,هانس کریستین اندرسون,TR_0109,بیژن نامجو,Bijan Namjou,1838,1382,yes,6,,,Appendix C
TRW_0394,The Elf Mound,کوتوله‌های مهربان,Kutuleh-hā-ye Mehrabān,The Kind Dwarfs,ai_literal_gloss,FA_0116,Hans Christian Andersen,هانس کریستین اندرسون,TR_0531,ساناز میرزایی,Sanaz Mirzaei,1845,1382,no,NA,,,Appendix C
TRW_0395,The Red Shoes,کفش قرمزی,Kafsh Ghermezi,The Red Shoes,official_translation,FA_0116,Hans Christian Andersen,هانس کریستین اندرسون,TR_0325,مریم امامی,Maryam Emami,1845,1382,yes,2,,,Appendix C
TRW_0396,The Complete Illustrated Stories of Hans Christian Andersen,قصه‌ی زندگی من,Ghesseh-ye Zendegi-ye Man,The Story of My Life,ai_literal_gloss,FA_0116,Hans Christian Andersen,هانس کریستین اندرسون,TR_0241,جمشید نوایی,Jamshid Navaei,NA,1382,yes,4,"بخشی از کتاب
The complete illustrated stories of Hans Christian Andersen
","Part of ""The Complete Illustrated Stories of Hans Christian Andersen.""",Appendix C
TRW_0397,Hans Christian Andersen's Fairy Tales,شعمدان طلا,Sham'dān-e Talā,The Golden Candlestick,ai_literal_gloss,FA_0116,Hans Christian Andersen,هانس کریستین اندرسون,TR_0160,فرناز دهدشتی,Farnaz Dehdashti,1835,1382,no,NA,بخشی از کتاب,Part of the original book,Appendix C
TRW_0398,Six Contes du Poete Danois Hans Christian Andersen Publies a L'occasion de Son 150 Eme Anniversaire‬,ملکه گلها,Malakeh-ye Golhā,The Queen of Flowers,ai_literal_gloss,FA_0116,Hans Christian Andersen,هانس کریستین اندرسون,TR_0386,م‍ح‍م‍دع‍ل‍ی‌ اخ‍وان‌,Mohammadali Akhavan,NA,1383,no,NA,,,Appendix C
TRW_0399,Six Contes du Poete Danois Hans Christian Andersen Publies a L'occasion de Son 150 Eme Anniversaire‬,کاج خوش‌خیال (سرو),Kāj-e Khosh-Khiāl (Sarv),The Dreamy Pine Tree (Cypress),ai_literal_gloss,FA_0116,Hans Christian Andersen,هانس کریستین اندرسون,TR_0386,م‍ح‍م‍دع‍ل‍ی‌ اخ‍وان‌,Mohammadali Akhavan,NA,1383,no,NA,,,Appendix C
