id,work_type,work_id,title_original,title_fa,title_romanized,title_gloss_en,title_gloss_type,author_id,author_en,author_fa,translator_id,translator_en,translator_fa,year_original,year_persian,reprint_status,reprint_number,notes_fa,notes_en,source_appendix
IFMD_0297,original,OPW_0297,وای وای یک تله موش آقاموشه افتاده توش,وای وای یک تله موش آقاموشه افتاده توش,"Vāy Vāy, Yek Taleh-Mush, Āghā Mushe Oftādeh Tush",Oh Dear! Mr. Mouse Has Fallen into a Mousetrap,ai_literal_gloss,IA_0038,Sousan Taghdis,سوسن طاقدیس,NA,NA,NA,NA,1393,yes,2,,,Appendix D
IFMD_0298,original,OPW_0298,صدای پای بزغاله‌های سبز,صدای پای بزغاله‌های سبز,Sedā-ye Pā-ye Bozghāleh-hā-ye Sabz,The Footsteps of the Green Kid Goats,ai_literal_gloss,IA_0038,Sousan Taghdis,سوسن طاقدیس,NA,NA,NA,NA,1393,no,NA,,,Appendix D
IFMD_0299,original,OPW_0299,سایه‌ای زیر نور ماه,سایه‌ای زیر نور ماه,Sāyeh-i Zir-e Nur-e Māh,A Shadow Beneath the Moonlight,ai_literal_gloss,IA_0038,Sousan Taghdis,سوسن طاقدیس,NA,NA,NA,NA,1394,no,NA,,,Appendix D
IFMD_0300,original,OPW_0300,بزبز زنگوله پا,بزبز زنگوله پا,Bozboz-e Zanguleh Pā,Bozboz Bell-Foot,official_translation,IA_0038,Sousan Taghdis,سوسن طاقدیس,NA,NA,NA,NA,1394,no,NA,,,Appendix D
IFMD_0301,original,OPW_0301,بالای بالای بالا,بالای بالای بالا,Bālā-ye Bālā-ye Bālā,"Up, Up, Up Above",ai_literal_gloss,IA_0038,Sousan Taghdis,سوسن طاقدیس,NA,NA,NA,NA,1395,no,NA,,,Appendix D
IFMD_0302,original,OPW_0302,چرا خرس‌ها با هم می‌جنگند؟,چرا خرس‌ها با هم می‌جنگند؟,Cherā Khers-hā bā Ham Mijangand?,Why Do Bears Fight Each Other?,ai_literal_gloss,IA_0038,Sousan Taghdis,سوسن طاقدیس,NA,NA,NA,NA,1395,no,NA,,,Appendix D
IFMD_0303,original,OPW_0303,گیلی‌گیلی و آب‌بازی,گیلی‌گیلی و آب‌بازی,Gili-Gili va Āb-Bāzi,Gili-Gili and Water Play,ai_literal_gloss,IA_0038,Sousan Taghdis,سوسن طاقدیس,NA,NA,NA,NA,1396,yes,2,,,Appendix D
IFMD_0304,original,OPW_0304,گاو بزرگ بزرگ,گاو بزرگ بزرگ,Gāv-e Bozorg-e Bozorg,The Very Very Big Cow,ai_literal_gloss,IA_0038,Sousan Taghdis,سوسن طاقدیس,NA,NA,NA,NA,1396,yes,2,,,Appendix D
IFMD_0305,original,OPW_0305,مجموعه‌ی چی شد، چی شد، این طوری شد؟,مجموعه‌ی چی شد، چی شد، این طوری شد؟,"Majmu'eh-ye Chi Shod, Chi Shod, In Tori Shod?",What Happened? What Happened? It Happened Like This!,ai_literal_gloss,IA_0038,Sousan Taghdis,سوسن طاقدیس,NA,NA,NA,NA,1396,no,NA,,,Appendix D
IFMD_0306,original,OPW_0306,فرفری و فرفری و فرفری,فرفری و فرفری و فرفری,Ferferi va Ferferi va Ferferi,Curly and Curly and Curly,ai_literal_gloss,IA_0038,Sousan Taghdis,سوسن طاقدیس,NA,NA,NA,NA,1397,no,NA,,,Appendix D
IFMD_0307,original,OPW_0307,سایه‌ای که سر نداشت، دم نداشت، تن هم نداشت,سایه‌ای که سر نداشت، دم نداشت، تن هم نداشت,"Sāyeh-i ke Sar Nadāsht, Dom Nadāsht, Tan Ham Nadāsht","The Shadow That Had No Head, No Tail, and No Body",ai_literal_gloss,IA_0038,Sousan Taghdis,سوسن طاقدیس,NA,NA,NA,NA,1397,yes,2,,,Appendix D
IFMD_0308,original,OPW_0308,یه خونه‌ی نقلی با یه عالمه مهمون : برگرفته از افسانه‌های کهن ایرانی،مهارت کمک به دیگران,یه خونه‌ی نقلی با یه عالمه مهمون : برگرفته از افسانه‌های کهن ایرانی،مهارت کمک به دیگران,Ye Khuneh-ye Noghli bā Ye Ālameh Mehmān,A Tiny House with a Whole Lot of Guests,ai_literal_gloss,IA_0038,Sousan Taghdis,سوسن طاقدیس,NA,NA,NA,NA,1397,no,NA,,,Appendix D
IFMD_0309,original,OPW_0309,مامان و بابای کوچولو,مامان و بابای کوچولو,Māmān va Bābā-ye Kuchulu,Little Mommy and Daddy,ai_literal_gloss,IA_0038,Sousan Taghdis,سوسن طاقدیس,NA,NA,NA,NA,1397,yes,2,این کتاب در سال‌های ۱۳۹۷- ۱۳۹۸ تجدید چاپ شده است.,This book was reprinted between 2018 and 2019 (1397 to 1398).,Appendix D
IFMD_0310,original,OPW_0310,دریای من کو؟,دریای من کو؟,Daryā-ye Man Ku?,Where Is My Sea?,ai_literal_gloss,IA_0038,Sousan Taghdis,سوسن طاقدیس,NA,NA,NA,NA,1397,no,NA,,,Appendix D
IFMD_0311,original,OPW_0311,خیلی جدی,خیلی جدی,Kheili Jeddi,Very Serious,ai_literal_gloss,IA_0038,Sousan Taghdis,سوسن طاقدیس,NA,NA,NA,NA,1398,no,NA,,,Appendix D
IFMD_0312,original,OPW_0312,گول گولاخین,گول گولاخین,Gul Gulākhin,Gul Gulakhin,ai_literal_gloss,IA_0038,Sousan Taghdis,سوسن طاقدیس,NA,NA,NA,NA,1399,no,NA,,,Appendix D
IFMD_0313,original,OPW_0313,توپ سفید خال‌خالی قل می‌خورد,توپ سفید خال‌خالی قل می‌خورد,Tup-e Sefid-e Khāl-Khāli Ghol Mikhord,The White Polka-Dotted Ball Rolled Along,ai_literal_gloss,IA_0038,Sousan Taghdis,سوسن طاقدیس,NA,NA,NA,NA,1399,no,NA,,,Appendix D
IFMD_0314,original,OPW_0314,او خواهرم است، خواهر خود خودم,او خواهرم است، خواهر خود خودم,"U Khāharam Ast, Khāhar-e Khod-e Khodam","She Is My Sister, My Very Own Sister",ai_literal_gloss,IA_0038,Sousan Taghdis,سوسن طاقدیس,NA,NA,NA,NA,1399,no,NA,,,Appendix D
IFMD_0315,original,OPW_0315,راستی راستی بخورمت؟,راستی راستی بخورمت؟,Rāsti Rāsti Bokhoramat?,Shall I Really Eat You?,ai_literal_gloss,IA_0038,Sousan Taghdis,سوسن طاقدیس,NA,NA,NA,NA,1399,no,NA,,,Appendix D
IFMD_0316,original,OPW_0316,کرم من گمشده,کرم من گمشده,Kerm-e Man Gom Shodeh,My Worm Is Lost,ai_literal_gloss,IA_0038,Sousan Taghdis,سوسن طاقدیس,NA,NA,NA,NA,1399,no,NA,,,Appendix D
IFMD_0317,original,OPW_0317,هفت در باز,هفت در باز,Haft Dar-e Bāz,Seven Open Doors,ai_literal_gloss,IA_0038,Sousan Taghdis,سوسن طاقدیس,NA,NA,NA,NA,1399,no,NA,,,Appendix D
IFMD_0318,original,OPW_0318,اف‍س‍ان‍ه‌ داراب‌,اف‍س‍ان‍ه‌ داراب‌,Afsāneh-ye Dārāb,The Legend of Darab,official_translation,IA_0034,Sorour Katbi,سرور کتبی,NA,NA,NA,NA,1378,no,NA,,,Appendix D
IFMD_0319,original,OPW_0319,ه‍ی‍س‌، ش‍ب‌ خ‍واب‍ی‍ده‌!,ه‍ی‍س‌، ش‍ب‌ خ‍واب‍ی‍ده‌!,"Hiss, Shab Khābideh!","Shh, the Night Is Sleeping!",ai_literal_gloss,IA_0034,Sorour Katbi,سرور کتبی,NA,NA,NA,NA,1383,yes,2,چاپ دوباره در سال 1393,Reprinted in 2014 (1393).,Appendix D
IFMD_0320,original,OPW_0320,م‍ادرب‍زرگ‌ را در م‍اه‌ دی‍دم‌,م‍ادرب‍زرگ‌ را در م‍اه‌ دی‍دم‌,Mādarbozorg rā dar Māh Didam,I Saw Grandmother in the Moon,ai_literal_gloss,IA_0034,Sorour Katbi,سرور کتبی,NA,NA,NA,NA,1384,no,NA,,,Appendix D
IFMD_0321,original,OPW_0321,م‍وش‌ و م‍اه‍ی‌,م‍وش‌ و م‍اه‍ی‌,Mush va Māhi,The Mouse and the Fish,ai_literal_gloss,IA_0034,Sorour Katbi,سرور کتبی,NA,NA,NA,NA,1384,no,NA,,,Appendix D
IFMD_0322,original,OPW_0322,ق‍ص‍ه‌ه‍ای‌ ج‍اج‍ی‍م‌,ق‍ص‍ه‌ه‍ای‌ ج‍اج‍ی‍م‌,Ghesseh-hā-ye Jājim,Jajim Stories,ai_literal_gloss,IA_0034,Sorour Katbi,سرور کتبی,NA,NA,NA,NA,1384,no,NA,,,Appendix D
IFMD_0323,original,OPW_0323,سه تخم‌مرغ در یک سبد,سه تخم‌مرغ در یک سبد,Se Tokhm-e-Morgh dar Yek Sabad,Three Eggs in One Basket,ai_literal_gloss,IA_0034,Sorour Katbi,سرور کتبی,NA,NA,NA,NA,1385,no,NA,,,Appendix D
IFMD_0324,original,OPW_0324,هیس...ساکت!,هیس...ساکت!,Hiss... Sāket!,Shh... Quiet!,ai_literal_gloss,IA_0034,Sorour Katbi,سرور کتبی,NA,NA,NA,NA,1386,yes,4,,,Appendix D
IFMD_0325,original,OPW_0325,یک شب فرشته‌ای خوابید,یک شب فرشته‌ای خوابید,Yek Shab Fereshteh-i Khābid,One Night an Angel Fell Asleep,ai_literal_gloss,IA_0034,Sorour Katbi,سرور کتبی,NA,NA,NA,NA,1386,no,NA,,,Appendix D
IFMD_0326,original,OPW_0326,آسیاب بچرخ!,آسیاب بچرخ!,Āsiāb Becharkh!,"Turn, Mill, Turn!",ai_literal_gloss,IA_0034,Sorour Katbi,سرور کتبی,NA,NA,NA,NA,1387,yes,2,,,Appendix D
IFMD_0327,original,OPW_0327,خانم غوله به عروسی می رود,خانم غوله به عروسی می رود,Khānom Ghuleh be Arusi Miravad,Mrs. Giant Goes to a Wedding,ai_literal_gloss,IA_0034,Sorour Katbi,سرور کتبی,NA,NA,NA,NA,1388,no,NA,,,Appendix D
IFMD_0328,original,OPW_0328,پله‌بازی,پله‌بازی,Pelleh-Bāzi,Stair Games,ai_literal_gloss,IA_0034,Sorour Katbi,سرور کتبی,NA,NA,NA,NA,1383,yes,2,,,Appendix D
IFMD_0329,original,OPW_0329,مورچه‌ی من,مورچه‌ی من,Murcheh-ye Man,My Ant,ai_literal_gloss,IA_0034,Sorour Katbi,سرور کتبی,NA,NA,NA,NA,1389,no,NA,,,Appendix D
IFMD_0330,original,OPW_0330,پیرزن و لولوی آبی,پیرزن و لولوی آبی,Pirezan va Luluy-e Ābi,The Old Woman and the Blue Bogeyman,ai_literal_gloss,IA_0034,Sorour Katbi,سرور کتبی,NA,NA,NA,NA,1389,no,NA,,,Appendix D
IFMD_0331,original,OPW_0331,ملاقه‌ی تنبل و ۶قصه‌ی دیگر,ملاقه‌ی تنبل و ۶قصه‌ی دیگر,Malāgheh-ye Tanbal va 6 Ghesseh-ye Digar,The Lazy Ladle and Six Other Stories,ai_literal_gloss,IA_0034,Sorour Katbi,سرور کتبی,NA,NA,NA,NA,1390,yes,3,,,Appendix D
IFMD_0332,original,OPW_0332,من فواره دارم,من فواره دارم,Man Favvāreh Dāram,I Have a Fountain,ai_literal_gloss,IA_0034,Sorour Katbi,سرور کتبی,NA,NA,NA,NA,1390,no,NA,,,Appendix D
IFMD_0333,original,OPW_0333,جادوگر قطاری و ۶ قصه‌ی دیگر,جادوگر قطاری و ۶ قصه‌ی دیگر,Jādugar-e Ghatāri va 6 Ghesseh-ye Digar,The Train Wizard and Six Other Stories,ai_literal_gloss,IA_0034,Sorour Katbi,سرور کتبی,NA,NA,NA,NA,1390,yes,3,,,Appendix D
IFMD_0334,original,OPW_0334,لحاف ننه‌سرما و ۶ قصه‌ی دیگر,لحاف ننه‌سرما و ۶ قصه‌ی دیگر,Lehāf-e Naneh-Sarmā va 6 Ghesseh-ye Digar,Old Mother Winter's Quilt and Six Other Stories,ai_literal_gloss,IA_0034,Sorour Katbi,سرور کتبی,NA,NA,NA,NA,1390,yes,3,,,Appendix D
IFMD_0335,original,OPW_0335,جیغ خارخاری و ۶ قصه ی دیگر,جیغ خارخاری و ۶ قصه ی دیگر,Jigh-e Khārkhāri va 6 Ghesseh-ye Digar,Scratchy Scream and Six Other Stories,ai_literal_gloss,IA_0034,Sorour Katbi,سرور کتبی,NA,NA,NA,NA,1390,no,NA,,,Appendix D
IFMD_0336,original,OPW_0336,جیکم جیکم جیکان جیکان,جیکم جیکم جیکان جیکان,Jikam Jikam Jikān Jikān,"Cheep Cheep, Chirp Chirp",ai_literal_gloss,IA_0034,Sorour Katbi,سرور کتبی,NA,NA,NA,NA,1390,no,NA,,,Appendix D
IFMD_0337,original,OPW_0337,باد فوت‌فوتی و ۶ قصه‌ی دیگر,باد فوت‌فوتی و ۶ قصه‌ی دیگر,Bād-e Fut-Futi va 6 Ghesseh-ye Digar,The Puff-Puff Wind and Six Other Stories,ai_literal_gloss,IA_0034,Sorour Katbi,سرور کتبی,NA,NA,NA,NA,1390,yes,3,,,Appendix D
IFMD_0338,original,OPW_0338,عروسی مرغ پا کوتاه و ۶ قصه‌ی دیگر,عروسی مرغ پا کوتاه و ۶ قصه‌ی دیگر,Arusi-ye Morgh-e Pā-Kutāh va 6 Ghesseh-ye Digar,The Wedding of the Short-Legged Hen and Six Other Stories,ai_literal_gloss,IA_0034,Sorour Katbi,سرور کتبی,NA,NA,NA,NA,1390,yes,3,,,Appendix D
IFMD_0339,original,OPW_0339,نامه‌ی پدر,نامه‌ی پدر,Nāmeh-ye Pedar,Father's Letter,ai_literal_gloss,IA_0034,Sorour Katbi,سرور کتبی,NA,NA,NA,NA,1391,yes,4,,,Appendix D
IFMD_0340,original,OPW_0340,این همه تلق و ملق,این همه تلق و ملق,In Hameh Talaq o Malaq,All This Clatter and Clang,ai_literal_gloss,IA_0034,Sorour Katbi,سرور کتبی,NA,NA,NA,NA,1388,yes,3,,,Appendix D
IFMD_0341,original,OPW_0341,غول عینکی و ۶ قصه‌ی دیگر,غول عینکی و ۶ قصه‌ی دیگر,Ghul-e Eynaki va 6 Ghesseh-ye Digar,The Bespectacled Giant and Six Other Stories,ai_literal_gloss,IA_0034,Sorour Katbi,سرور کتبی,NA,NA,NA,NA,1390,yes,3,,,Appendix D
IFMD_0342,original,OPW_0342,جنگلی با پاهای بلند و ۶ قصه‌ی دیگر,جنگلی با پاهای بلند و ۶ قصه‌ی دیگر,Jangali bā Pāhā-ye Boland va 6 Ghesseh-ye Digar,A Forest with Long Legs and Six Other Stories,ai_literal_gloss,IA_0034,Sorour Katbi,سرور کتبی,NA,NA,NA,NA,1390,yes,3,,,Appendix D
IFMD_0343,original,OPW_0343,پری و غول گنده و ۶ قصه‌ی دیگر,پری و غول گنده و ۶ قصه‌ی دیگر,Pari va Ghul-e Gondeh va 6 Ghesseh-ye Digar,The Fairy and the Big Giant and Six Other Stories,ai_literal_gloss,IA_0034,Sorour Katbi,سرور کتبی,NA,NA,NA,NA,1390,yes,3,,,Appendix D
IFMD_0344,original,OPW_0344,شکلاتی، خرمالویی,شکلاتی، خرمالویی,"Shokolāti, Khormāluyi","Chocolate-Colored, Persimmon-Colored",ai_literal_gloss,IA_0034,Sorour Katbi,سرور کتبی,NA,NA,NA,NA,1393,yes,2,,,Appendix D
IFMD_0345,original,OPW_0345,دیوی که خانه می‌خورد,دیوی که خانه می‌خورد,Divi ke Khāneh Mikhord,The Demon That Ate Houses,ai_literal_gloss,IA_0034,Sorour Katbi,سرور کتبی,NA,NA,NA,NA,1394,no,NA,,,Appendix D
IFMD_0346,original,OPW_0346,من هم بازی!,من هم بازی!,Man Ham Bāzi!,"Me Too, Let's Play!",ai_literal_gloss,IA_0034,Sorour Katbi,سرور کتبی,NA,NA,NA,NA,1394,yes,3,,,Appendix D
IFMD_0347,original,OPW_0347,بیا توی تنگ,بیا توی تنگ,Biā Tu-ye Tong,Come into the Fishbowl,ai_literal_gloss,IA_0034,Sorour Katbi,سرور کتبی,NA,NA,NA,NA,1395,no,NA,,,Appendix D
IFMD_0348,original,OPW_0348,اردکی به نام قات‌قات,اردکی به نام قات‌قات,Ordaki be Nām-e Ghāt-Ghāt,A Duck Named Quack-Quack,ai_literal_gloss,IA_0034,Sorour Katbi,سرور کتبی,NA,NA,NA,NA,1395,yes,2,,,Appendix D
IFMD_0349,original,OPW_0349,پوتی کو,پوتی کو,Puti Ku,Where Is Puti?,ai_literal_gloss,IA_0034,Sorour Katbi,سرور کتبی,NA,NA,NA,NA,1388,yes,2,,,Appendix D
IFMD_0350,original,OPW_0350,به عروسی من بیا!,به عروسی من بیا!,Be Arusi-ye Man Biā!,Come to My Wedding!,ai_literal_gloss,IA_0034,Sorour Katbi,سرور کتبی,NA,NA,NA,NA,1395,yes,2,,,Appendix D
IFMD_0351,original,OPW_0351,درخت آلو,درخت آلو,Derakht-e Ālu,The Plum Tree,ai_literal_gloss,IA_0034,Sorour Katbi,سرور کتبی,NA,NA,NA,NA,1387,yes,2,,,Appendix D
IFMD_0352,original,OPW_0352,۳۱ قصه‌ی تصویری برای شهریور,۳۱ قصه‌ی تصویری برای شهریور,31 Ghesseh-ye Tasviri Barāye Shahrivar,31 Picture Stories for Shahrivar,ai_literal_gloss,IA_0034,Sorour Katbi,سرور کتبی,NA,NA,NA,NA,1395,no,NA,به انگلیسی ترجمه شده است. مترجمان: سعید مادح خاکسار، سونیا برقانی، کیمیا برقانی,"Translated into English. Translators: Saeed Madah Khaksar, Sonia Barghani, and Kimia Barghani.",Appendix D
IFMD_0353,original,OPW_0353,۳۱ قصه‌ی تصویری برای مرداد,۳۱ قصه‌ی تصویری برای مرداد,31 Ghesseh-ye Tasviri Barāye Mordād,31 Picture Stories for Mordad,ai_literal_gloss,IA_0034,Sorour Katbi,سرور کتبی,NA,NA,NA,NA,1395,no,NA,به انگلیسی ترجمه شده است. مترجمان: سعید مادح خاکسار، سونیا برقانی، کیمیا برقانی,"Translated into English. Translators: Saeed Madah Khaksar, Sonia Barghani, and Kimia Barghani.",Appendix D
IFMD_0354,original,OPW_0354,اسب شهزاده و ۶ قصه‌ی دیگر,اسب شهزاده و ۶ قصه‌ی دیگر,Asb-e Shahzādeh va 6 Ghesseh-ye Digar,The Prince's Horse and Six Other Stories,ai_literal_gloss,IA_0034,Sorour Katbi,سرور کتبی,NA,NA,NA,NA,1390,yes,3,,,Appendix D
IFMD_0355,original,OPW_0355,زیر نور ماه,زیر نور ماه,Zir-e Nur-e Māh,Under the Moonlight,ai_literal_gloss,IA_0034,Sorour Katbi,سرور کتبی,NA,NA,NA,NA,1396,no,NA,,,Appendix D
IFMD_0356,original,OPW_0356,بزغاله‌ای به نام قند عسل,بزغاله‌ای به نام قند عسل,Bozghāleh-i be Nām-e Ghand-e Asal,A Kid Goat Named Honey Sugar,ai_literal_gloss,IA_0034,Sorour Katbi,سرور کتبی,NA,NA,NA,NA,1395,yes,2,,,Appendix D
IFMD_0357,original,OPW_0357,خانه‌ام چرا می‌پرد,خانه‌ام چرا می‌پرد,Khāneh-am Cherā Miparad,Why Is My House Flying Away?,ai_literal_gloss,IA_0034,Sorour Katbi,سرور کتبی,NA,NA,NA,NA,1398,no,NA,,,Appendix D
IFMD_0358,original,OPW_0358,کجا می‌روی نردبان؟ و قصه‌های دیگر,کجا می‌روی نردبان؟ و قصه‌های دیگر,Kojā Miravi Nardebān? va Ghesseh-hā-ye Digar,"Where Are You Going, Ladder? and Other Stories",ai_literal_gloss,IA_0034,Sorour Katbi,سرور کتبی,NA,NA,NA,NA,1399,no,NA,,,Appendix D
IFMD_0359,original,OPW_0359,ات‍وب‍وس‌ ق‍رم‍ز,ات‍وب‍وس‌ ق‍رم‍ز,Otobus-e Ghermez,The Red Bus,ai_literal_gloss,IA_0034,Sorour Katbi,سرور کتبی,NA,NA,NA,NA,1382,yes,3,,,Appendix D
IFMD_0360,original,OPW_0360,ف‍ان‍وس‌ آس‍م‍ان,ف‍ان‍وس‌ آس‍م‍ان,Fānus-e Āsemān,The Sky Lantern,ai_literal_gloss,IA_0023,Mojgan Moshtagh,مژگان مشتاق,NA,NA,NA,NA,1375,no,NA,,,Appendix D
IFMD_0361,original,OPW_0361,ش‍ت‍رم‍رغ‌ آوازخ‍وان,ش‍ت‍رم‍رغ‌ آوازخ‍وان,Shotormorgh-e Āvāzkhān,The Singing Ostrich,ai_literal_gloss,IA_0023,Mojgan Moshtagh,مژگان مشتاق,NA,NA,NA,NA,1383,no,NA,,,Appendix D
IFMD_0362,original,OPW_0362,پ‍ن‍ج‍ره‌ای‌ ک‍ه‌ ب‍ه‌ آس‍م‍ان‌ ن‍زدی‍ک‌ اس‍ت,پ‍ن‍ج‍ره‌ای‌ ک‍ه‌ ب‍ه‌ آس‍م‍ان‌ ن‍زدی‍ک‌ اس‍ت,Panjereh-i ke be Āsemān Nazdik Ast,The Window Close to the Sky,ai_literal_gloss,IA_0023,Mojgan Moshtagh,مژگان مشتاق,NA,NA,NA,NA,1383,no,NA,,,Appendix D
IFMD_0363,original,OPW_0363,خ‍ط گ‍م‌ ش‍ده,خ‍ط گ‍م‌ ش‍ده,Khat-e Gom Shodeh,The Lost Line,ai_literal_gloss,IA_0023,Mojgan Moshtagh,مژگان مشتاق,NA,NA,NA,NA,1384,no,NA,,,Appendix D
IFMD_0364,original,OPW_0364,اسرار شب‌های تاریک,اسرار شب‌های تاریک,Asrār-e Shabhā-ye Tārik,Secrets of Dark Nights,ai_literal_gloss,IA_0023,Mojgan Moshtagh,مژگان مشتاق,NA,NA,NA,NA,1388,yes,2,,,Appendix D
IFMD_0365,original,OPW_0365,خراب‌کاری گرگ‌ها(ابراز احساسات),خراب‌کاری گرگ‌ها(ابراز احساسات),Kharābkāri-ye Gorg-hā (Ebrāz-e Ehsāsāt),The Wolves' Mischief (Expressing Emotions),ai_literal_gloss,IA_0023,Mojgan Moshtagh,مژگان مشتاق,NA,NA,NA,NA,1388,yes,3,,,Appendix D
IFMD_0366,original,OPW_0366,جنجال بزرگ در زمستان سرد(گفت و گو),جنجال بزرگ در زمستان سرد(گفت و گو),Janjāl-e Bozorg dar Zemestān-e Sard (Goft-o-Gu),The Great Commotion in the Cold Winter (Conversation),ai_literal_gloss,IA_0023,Mojgan Moshtagh,مژگان مشتاق,NA,NA,NA,NA,1388,yes,5,,,Appendix D
IFMD_0367,original,OPW_0367,مهمان‌های عجیب(ارتباط موثر),مهمان‌های عجیب(ارتباط موثر),Mehmān-hā-ye Ajib (Ertebāt-e Mo'asser),Strange Guests (Effective Communication),ai_literal_gloss,IA_0023,Mojgan Moshtagh,مژگان مشتاق,NA,NA,NA,NA,1388,yes,2,,,Appendix D
IFMD_0368,original,OPW_0368,پسرک موفرفری,پسرک موفرفری,Pesarak-e Mu-Ferferi,The Curly-Haired Boy,ai_literal_gloss,IA_0023,Mojgan Moshtagh,مژگان مشتاق,NA,NA,NA,NA,1388,no,NA,,,Appendix D
IFMD_0369,original,OPW_0369,سفر با تکه ابر,سفر با تکه ابر,Safar bā Tekkeh Abr,A Journey with a Piece of Cloud,ai_literal_gloss,IA_0023,Mojgan Moshtagh,مژگان مشتاق,NA,NA,NA,NA,1389,no,NA,,,Appendix D
IFMD_0370,original,OPW_0370,رویای ترسناک پرواز (رفع اضطراب),رویای ترسناک پرواز (رفع اضطراب),Royā-ye Tarsnāk-e Parvāz (Raf'-e Ezterāb),The Scary Dream of Flying (Overcoming Anxiety),ai_literal_gloss,IA_0023,Mojgan Moshtagh,مژگان مشتاق,NA,NA,NA,NA,1389,yes,5,,,Appendix D
IFMD_0371,original,OPW_0371,ادسون آرانتس دوناسیمنتو و خرگوش هیمالیی‌اش,ادسون آرانتس دوناسیمنتو و خرگوش هیمالیی‌اش,Edson Arantes do Nascimento va Khargush-e Himālayi-ash,Edson Arantes do Nascimento and His Himalayan Rabbit,ai_literal_gloss,IA_0014,Jamshid Khanian,جمشید خانیان,NA,NA,NA,NA,1398,no,NA,,,Appendix D
IFMD_0372,original,OPW_0372,گفت‌وگوی جادوگر بزرگ با ملکه‌ی جزیره‌ی رنگ‌ها,گفت‌وگوی جادوگر بزرگ با ملکه‌ی جزیره‌ی رنگ‌ها,Goft-o-Guy-e Jādugar-e Bozorg bā Malakeh-ye Jazireh-ye Ranghā,The Great Wizard's Conversation with the Queen of the Island of Colors,ai_literal_gloss,IA_0014,Jamshid Khanian,جمشید خانیان,NA,NA,NA,NA,1397,no,NA,,,Appendix D
IFMD_0373,original,OPW_0373,امپراتور کوتوله‌ی سرزمین لی‌لی‌پوت,امپراتور کوتوله‌ی سرزمین لی‌لی‌پوت,Emperātor-e Kutuleh-ye Sarzamin-e Lilliput,The Dwarf Emperor of Lilliput,official_translation,IA_0014,Jamshid Khanian,جمشید خانیان,NA,NA,NA,NA,1394,no,NA,,,Appendix D
IFMD_0374,original,OPW_0374,یک جعبه پیتزا برای ذوزنقه‌ی کباب‌شده,یک جعبه پیتزا برای ذوزنقه‌ی کباب‌شده,Yek Jabeh Pitza Barāye Zozanagheh-ye Kabāb-Shodeh,A Pizza Box for the Grilled Trapezoid,ai_literal_gloss,IA_0014,Jamshid Khanian,جمشید خانیان,NA,NA,NA,NA,1391,yes,2,,,Appendix D
